record_id,city,region,datetime,year_month,hour,aqi,aqi_minmax,aqi_zscore,pm25_minmax,pm10_minmax,level_code,is_rush_hour,is_heavy_pollution
AQ2025-022-2-00094,佛山,华南,2025-01-04 21:00:00,2025-01,21,64,0.319444,0.079029,0.382979,0.31677,1,0,0
AQ2025-023-1-00094,南宁,华南,2025-01-04 21:00:00,2025-01,21,43,0.173611,-0.762531,0.223404,0.273292,0,0,0
AQ2025-023-2-00094,南宁,华南,2025-01-04 21:00:00,2025-01,21,47,0.201389,-0.602234,0.276596,0.267081,0,0,0
AQ2025-024-1-00094,海口,华南,2025-01-04 21:00:00,2025-01,21,32,0.097222,-1.203347,0.106383,0.149068,0,0,0
AQ2025-024-2-00094,海口,华南,2025-01-04 21:00:00,2025-01,21,35,0.118056,-1.083125,0.138298,0.136646,0,0,0
AQ2025-025-1-00094,重庆,西南,2025-01-04 21:00:00,2025-01,21,77,0.409722,0.599994,0.414894,0.42236,1,0,0
AQ2025-025-2-00094,重庆,西南,2025-01-04 21:00:00,2025-01,21,81,0.4375,0.760291,0.468085,0.416149,1,0,0
AQ2025-026-1-00094,成都,西南,2025-01-04 21:00:00,2025-01,21,84,0.458333,0.880514,0.510638,0.534161,1,0,0
AQ2025-026-2-00094,成都,西南,2025-01-04 21:00:00,2025-01,21,88,0.486111,1.040811,0.553191,0.52795,1,0,0
AQ2025-027-1-00094,贵阳,西南,2025-01-04 21:00:00,2025-01,21,43,0.173611,-0.762531,0.202128,0.236025,0,0,0
AQ2025-027-2-00094,贵阳,西南,2025-01-04 21:00:00,2025-01,21,47,0.201389,-0.602234,0.244681,0.229814,0,0,0
AQ2025-028-1-00094,昆明,西南,2025-01-04 21:00:00,2025-01,21,41,0.159722,-0.842679,0.159574,0.180124,0,0,0
AQ2025-028-2-00094,昆明,西南,2025-01-04 21:00:00,2025-01,21,44,0.180556,-0.722456,0.202128,0.167702,0,0,0
AQ2025-029-1-00094,拉萨,西南,2025-01-04 21:00:00,2025-01,21,43,0.173611,-0.762531,0.223404,0.26087,0,0,0
AQ2025-029-2-00094,拉萨,西南,2025-01-04 21:00:00,2025-01,21,47,0.201389,-0.602234,0.265957,0.254658,0,0,0
AQ2025-030-1-00094,西安,西北,2025-01-04 21:00:00,2025-01,21,112,0.652778,2.002593,0.680851,0.695652,2,0,0
AQ2025-030-2-00094,西安,西北,2025-01-04 21:00:00,2025-01,21,117,0.6875,2.202965,0.734043,0.695652,2,0,0
AQ2025-031-1-00094,兰州,西北,2025-01-04 21:00:00,2025-01,21,94,0.527778,1.281257,0.510638,0.52795,1,0,0
AQ2025-031-2-00094,兰州,西北,2025-01-04 21:00:00,2025-01,21,98,0.555556,1.441554,0.553191,0.521739,1,0,0
AQ2025-032-1-00094,西宁,西北,2025-01-04 21:00:00,2025-01,21,67,0.340278,0.199252,0.351064,0.409938,1,0,0
AQ2025-032-2-00094,西宁,西北,2025-01-04 21:00:00,2025-01,21,71,0.368056,0.359549,0.393617,0.403727,1,0,0
AQ2025-033-1-00094,银川,西北,2025-01-04 21:00:00,2025-01,21,92,0.513889,1.201108,0.56383,0.57764,1,0,0
AQ2025-033-2-00094,银川,西北,2025-01-04 21:00:00,2025-01,21,96,0.541667,1.361405,0.606383,0.571429,1,0,0
AQ2025-034-1-00094,乌鲁木齐,西北,2025-01-04 21:00:00,2025-01,21,116,0.680556,2.16289,0.680851,0.670807,2,0,0
AQ2025-034-2-00094,乌鲁木齐,西北,2025-01-04 21:00:00,2025-01,21,120,0.708333,2.323187,0.723404,0.664596,2,0,0
AQ2025-035-1-00094,沈阳,东北,2025-01-04 21:00:00,2025-01,21,81,0.4375,0.760291,0.425532,0.490683,1,0,0
AQ2025-035-2-00094,沈阳,东北,2025-01-04 21:00:00,2025-01,21,85,0.465278,0.920588,0.468085,0.484472,1,0,0
AQ2025-036-1-00094,大连,东北,2025-01-04 21:00:00,2025-01,21,58,0.277778,-0.161417,0.319149,0.36646,1,0,0
AQ2025-036-2-00094,大连,东北,2025-01-04 21:00:00,2025-01,21,62,0.305556,-0.00112,0.361702,0.360248,1,0,0
AQ2025-037-1-00094,长春,东北,2025-01-04 21:00:00,2025-01,21,90,0.5,1.12096,0.542553,0.503106,1,0,0
AQ2025-037-2-00094,长春,东北,2025-01-04 21:00:00,2025-01,21,94,0.527778,1.281257,0.585106,0.496894,1,0,0
AQ2025-038-1-00094,哈尔滨,东北,2025-01-04 21:00:00,2025-01,21,92,0.513889,1.201108,0.5,0.546584,1,0,0
AQ2025-038-2-00094,哈尔滨,东北,2025-01-04 21:00:00,2025-01,21,97,0.548611,1.401479,0.553191,0.546584,1,0,0
AQ2025-039-1-00094,苏州,华东,2025-01-04 21:00:00,2025-01,21,56,0.263889,-0.241565,0.276596,0.354037,1,0,0
AQ2025-039-2-00094,苏州,华东,2025-01-04 21:00:00,2025-01,21,60,0.291667,-0.081268,0.319149,0.347826,1,0,0
AQ2025-040-1-00094,无锡,华东,2025-01-04 21:00:00,2025-01,21,61,0.298611,-0.041194,0.351064,0.322981,1,0,0
AQ2025-040-2-00094,无锡,华东,2025-01-04 21:00:00,2025-01,21,65,0.326389,0.119103,0.404255,0.31677,1,0,0
AQ2025-041-1-00094,常州,华东,2025-01-04 21:00:00,2025-01,21,74,0.388889,0.479771,0.404255,0.416149,1,0,0
AQ2025-041-2-00094,常州,华东,2025-01-04 21:00:00,2025-01,21,78,0.416667,0.640069,0.457447,0.409938,1,0,0
AQ2025-042-1-00094,温州,华东,2025-01-04 21:00:00,2025-01,21,57,0.270833,-0.201491,0.265957,0.36646,1,0,0
AQ2025-042-2-00094,温州,华东,2025-01-04 21:00:00,2025-01,21,61,0.298611,-0.041194,0.308511,0.360248,1,0,0
AQ2025-043-1-00094,绍兴,华东,2025-01-04 21:00:00,2025-01,21,54,0.25,-0.321714,0.287234,0.291925,1,0,0
AQ2025-043-2-00094,绍兴,华东,2025-01-04 21:00:00,2025-01,21,58,0.277778,-0.161417,0.340426,0.285714,1,0,0
AQ2025-044-1-00094,金华,华东,2025-01-04 21:00:00,2025-01,21,57,0.270833,-0.201491,0.319149,0.298137,1,0,0
AQ2025-044-2-00094,金华,华东,2025-01-04 21:00:00,2025-01,21,61,0.298611,-0.041194,0.37234,0.291925,1,0,0
AQ2025-045-1-00094,泉州,华东,2025-01-04 21:00:00,2025-01,21,60,0.291667,-0.081268,0.287234,0.378882,1,0,0
AQ2025-045-2-00094,泉州,华东,2025-01-04 21:00:00,2025-01,21,64,0.319444,0.079029,0.340426,0.372671,1,0,0
AQ2025-046-1-00094,烟台,华东,2025-01-04 21:00:00,2025-01,21,64,0.319444,0.079029,0.329787,0.36646,1,0,0
AQ2025-046-2-00094,烟台,华东,2025-01-04 21:00:00,2025-01,21,68,0.347222,0.239326,0.37234,0.360248,1,0,0
AQ2025-047-1-00094,潍坊,华东,2025-01-04 21:00:00,2025-01,21,73,0.381944,0.439697,0.43617,0.391304,1,0,0
AQ2025-047-2-00094,潍坊,华东,2025-01-04 21:00:00,2025-01,21,77,0.409722,0.599994,0.478723,0.385093,1,0,0
AQ2025-048-1-00094,洛阳,华中,2025-01-04 21:00:00,2025-01,21,98,0.555556,1.441554,0.574468,0.621118,1,0,0
AQ2025-048-2-00094,洛阳,华中,2025-01-04 21:00:00,2025-01,21,102,0.583333,1.601851,0.617021,0.614907,2,0,0
AQ2025-049-1-00094,宜昌,华中,2025-01-04 21:00:00,2025-01,21,75,0.395833,0.519846,0.382979,0.453416,1,0,0
AQ2025-049-2-00094,宜昌,华中,2025-01-04 21:00:00,2025-01,21,80,0.430556,0.720217,0.43617,0.453416,1,0,0
AQ2025-050-1-00094,株洲,华中,2025-01-04 21:00:00,2025-01,21,81,0.4375,0.760291,0.468085,0.440994,1,0,0
AQ2025-050-2-00094,株洲,华中,2025-01-04 21:00:00,2025-01,21,85,0.465278,0.920588,0.510638,0.434783,1,0,0
AQ2025-051-1-00094,东莞,华南,2025-01-04 21:00:00,2025-01,21,45,0.1875,-0.682382,0.244681,0.267081,0,0,0
AQ2025-051-2-00094,东莞,华南,2025-01-04 21:00:00,2025-01,21,48,0.208333,-0.562159,0.287234,0.254658,0,0,0
AQ2025-052-1-00094,中山,华南,2025-01-04 21:00:00,2025-01,21,47,0.201389,-0.602234,0.202128,0.279503,0,0,0
AQ2025-052-2-00094,中山,华南,2025-01-04 21:00:00,2025-01,21,50,0.222222,-0.482011,0.244681,0.267081,0,0,0
AQ2025-053-1-00094,惠州,华南,2025-01-04 21:00:00,2025-01,21,50,0.222222,-0.482011,0.234043,0.236025,0,0,0
AQ2025-053-2-00094,惠州,华南,2025-01-04 21:00:00,2025-01,21,54,0.25,-0.321714,0.276596,0.229814,1,0,0
AQ2025-054-1-00094,桂林,华南,2025-01-04 21:00:00,2025-01,21,42,0.166667,-0.802605,0.234043,0.236025,0,0,0
AQ2025-054-2-00094,桂林,华南,2025-01-04 21:00:00,2025-01,21,45,0.1875,-0.682382,0.265957,0.223602,0,0,0
AQ2025-055-1-00094,绵阳,西南,2025-01-04 21:00:00,2025-01,21,55,0.256944,-0.281639,0.287234,0.341615,1,0,0
AQ2025-055-2-00094,绵阳,西南,2025-01-04 21:00:00,2025-01,21,59,0.284722,-0.121342,0.329787,0.335404,1,0,0
AQ2025-056-1-00094,遵义,西南,2025-01-04 21:00:00,2025-01,21,50,0.222222,-0.482011,0.212766,0.242236,0,0,0
AQ2025-056-2-00094,遵义,西南,2025-01-04 21:00:00,2025-01,21,54,0.25,-0.321714,0.265957,0.236025,1,0,0
AQ2025-057-1-00094,大理,西南,2025-01-04 21:00:00,2025-01,21,47,0.201389,-0.602234,0.244681,0.254658,0,0,0
AQ2025-057-2-00094,大理,西南,2025-01-04 21:00:00,2025-01,21,51,0.229167,-0.441936,0.287234,0.248447,1,0,0
AQ2025-058-1-00094,宝鸡,西北,2025-01-04 21:00:00,2025-01,21,89,0.493056,1.080885,0.542553,0.571429,1,0,0
AQ2025-058-2-00094,宝鸡,西北,2025-01-04 21:00:00,2025-01,21,93,0.520833,1.241182,0.585106,0.565217,1,0,0
AQ2025-059-1-00094,嘉峪关,西北,2025-01-04 21:00:00,2025-01,21,73,0.381944,0.439697,0.382979,0.397516,1,0,0
AQ2025-059-2-00094,嘉峪关,西北,2025-01-04 21:00:00,2025-01,21,78,0.416667,0.640069,0.43617,0.397516,1,0,0
AQ2025-060-1-00094,齐齐哈尔,东北,2025-01-04 21:00:00,2025-01,21,82,0.444444,0.800366,0.43617,0.47205,1,0,0
AQ2025-060-2-00094,齐齐哈尔,东北,2025-01-04 21:00:00,2025-01,21,87,0.479167,1.000737,0.489362,0.47205,1,0,0
AQ2025-001-1-00095,北京,华北,2025-01-04 22:00:00,2025-01,22,103,0.590278,1.641925,0.62766,0.658385,2,0,0
AQ2025-001-2-00095,北京,华北,2025-01-04 22:00:00,2025-01,22,108,0.625,1.842296,0.680851,0.664596,2,0,0
AQ2025-002-1-00095,天津,华北,2025-01-04 22:00:00,2025-01,22,105,0.604167,1.722074,0.62766,0.608696,2,0,0
AQ2025-002-2-00095,天津,华北,2025-01-04 22:00:00,2025-01,22,110,0.638889,1.922445,0.680851,0.614907,2,0,0
AQ2025-003-1-00095,石家庄,华北,2025-01-04 22:00:00,2025-01,22,124,0.736111,2.483484,0.712766,0.73913,2,0,0
AQ2025-003-2-00095,石家庄,华北,2025-01-04 22:00:00,2025-01,22,129,0.770833,2.683856,0.755319,0.73913,2,0,0
AQ2025-004-1-00095,太原,华北,2025-01-04 22:00:00,2025-01,22,104,0.597222,1.681999,0.606383,0.670807,2,0,0
AQ2025-004-2-00095,太原,华北,2025-01-04 22:00:00,2025-01,22,110,0.638889,1.922445,0.670213,0.677019,2,0,0
AQ2025-005-1-00095,呼和浩特,华北,2025-01-04 22:00:00,2025-01,22,95,0.534722,1.321331,0.585106,0.559006,1,0,0
AQ2025-005-2-00095,呼和浩特,华北,2025-01-04 22:00:00,2025-01,22,101,0.576389,1.561776,0.638298,0.565217,2,0,0
AQ2025-006-1-00095,上海,华东,2025-01-04 22:00:00,2025-01,22,67,0.340278,0.199252,0.351064,0.360248,1,0,0
AQ2025-006-2-00095,上海,华东,2025-01-04 22:00:00,2025-01,22,71,0.368056,0.359549,0.393617,0.354037,1,0,0
AQ2025-007-1-00095,南京,华东,2025-01-04 22:00:00,2025-01,22,69,0.354167,0.2794,0.351064,0.434783,1,0,0
AQ2025-007-2-00095,南京,华东,2025-01-04 22:00:00,2025-01,22,74,0.388889,0.479771,0.404255,0.440994,1,0,0
AQ2025-008-1-00095,杭州,华东,2025-01-04 22:00:00,2025-01,22,58,0.277778,-0.161417,0.329787,0.322981,1,0,0
AQ2025-008-2-00095,杭州,华东,2025-01-04 22:00:00,2025-01,22,62,0.305556,-0.00112,0.382979,0.322981,1,0,0
AQ2025-009-1-00095,宁波,华东,2025-01-04 22:00:00,2025-01,22,61,0.298611,-0.041194,0.340426,0.310559,1,0,0
AQ2025-009-2-00095,宁波,华东,2025-01-04 22:00:00,2025-01,22,65,0.326389,0.119103,0.382979,0.310559,1,0,0
AQ2025-010-1-00095,合肥,华东,2025-01-04 22:00:00,2025-01,22,75,0.395833,0.519846,0.382979,0.47205,1,0,0
AQ2025-010-2-00095,合肥,华东,2025-01-04 22:00:00,2025-01,22,80,0.430556,0.720217,0.43617,0.47205,1,0,0
AQ2025-011-1-00095,福州,华东,2025-01-04 22:00:00,2025-01,22,48,0.208333,-0.562159,0.244681,0.273292,0,0,0
AQ2025-011-2-00095,福州,华东,2025-01-04 22:00:00,2025-01,22,52,0.236111,-0.401862,0.287234,0.267081,1,0,0
AQ2025-012-1-00095,厦门,华东,2025-01-04 22:00:00,2025-01,22,41,0.159722,-0.842679,0.223404,0.180124,0,0,0
AQ2025-012-2-00095,厦门,华东,2025-01-04 22:00:00,2025-01,22,45,0.1875,-0.682382,0.265957,0.173913,0,0,0
AQ2025-013-1-00095,南昌,华东,2025-01-04 22:00:00,2025-01,22,70,0.361111,0.319474,0.37234,0.434783,1,0,0
AQ2025-013-2-00095,南昌,华东,2025-01-04 22:00:00,2025-01,22,75,0.395833,0.519846,0.414894,0.434783,1,0,0
AQ2025-014-1-00095,济南,华东,2025-01-04 22:00:00,2025-01,22,93,0.520833,1.241182,0.510638,0.571429,1,0,0
AQ2025-014-2-00095,济南,华东,2025-01-04 22:00:00,2025-01,22,97,0.548611,1.401479,0.553191,0.571429,1,0,0
AQ2025-015-1-00095,青岛,华东,2025-01-04 22:00:00,2025-01,22,54,0.25,-0.321714,0.308511,0.26087,1,0,0
AQ2025-015-2-00095,青岛,华东,2025-01-04 22:00:00,2025-01,22,59,0.284722,-0.121342,0.361702,0.267081,1,0,0
AQ2025-016-1-00095,郑州,华中,2025-01-04 22:00:00,2025-01,22,101,0.576389,1.561776,0.595745,0.627329,2,0,0
AQ2025-016-2-00095,郑州,华中,2025-01-04 22:00:00,2025-01,22,105,0.604167,1.722074,0.648936,0.621118,2,0,0
AQ2025-017-1-00095,武汉,华中,2025-01-04 22:00:00,2025-01,22,87,0.479167,1.000737,0.468085,0.546584,1,0,0
AQ2025-017-2-00095,武汉,华中,2025-01-04 22:00:00,2025-01,22,92,0.513889,1.201108,0.510638,0.546584,1,0,0
AQ2025-018-1-00095,长沙,华中,2025-01-04 22:00:00,2025-01,22,80,0.430556,0.720217,0.457447,0.434783,1,0,0
AQ2025-018-2-00095,长沙,华中,2025-01-04 22:00:00,2025-01,22,84,0.458333,0.880514,0.5,0.428571,1,0,0
AQ2025-019-1-00095,广州,华南,2025-01-04 22:00:00,2025-01,22,43,0.173611,-0.762531,0.234043,0.236025,0,0,0
AQ2025-019-2-00095,广州,华南,2025-01-04 22:00:00,2025-01,22,47,0.201389,-0.602234,0.287234,0.229814,0,0,0
AQ2025-020-1-00095,深圳,华南,2025-01-04 22:00:00,2025-01,22,42,0.166667,-0.802605,0.180851,0.254658,0,0,0
AQ2025-020-2-00095,深圳,华南,2025-01-04 22:00:00,2025-01,22,46,0.194444,-0.642308,0.223404,0.254658,0,0,0
AQ2025-021-1-00095,珠海,华南,2025-01-04 22:00:00,2025-01,22,46,0.194444,-0.642308,0.202128,0.217391,0,0,0
AQ2025-021-2-00095,珠海,华南,2025-01-04 22:00:00,2025-01,22,50,0.222222,-0.482011,0.244681,0.21118,0,0,0
AQ2025-022-1-00095,佛山,华南,2025-01-04 22:00:00,2025-01,22,58,0.277778,-0.161417,0.340426,0.322981,1,0,0
AQ2025-022-2-00095,佛山,华南,2025-01-04 22:00:00,2025-01,22,61,0.298611,-0.041194,0.37234,0.310559,1,0,0
AQ2025-023-1-00095,南宁,华南,2025-01-04 22:00:00,2025-01,22,41,0.159722,-0.842679,0.202128,0.254658,0,0,0
AQ2025-023-2-00095,南宁,华南,2025-01-04 22:00:00,2025-01,22,45,0.1875,-0.682382,0.244681,0.254658,0,0,0
AQ2025-024-1-00095,海口,华南,2025-01-04 22:00:00,2025-01,22,33,0.104167,-1.163273,0.106383,0.136646,0,0,0
AQ2025-024-2-00095,海口,华南,2025-01-04 22:00:00,2025-01,22,37,0.131944,-1.002976,0.148936,0.130435,0,0,0
AQ2025-025-1-00095,重庆,西南,2025-01-04 22:00:00,2025-01,22,78,0.416667,0.640069,0.446809,0.440994,1,0,0
AQ2025-025-2-00095,重庆,西南,2025-01-04 22:00:00,2025-01,22,82,0.444444,0.800366,0.489362,0.440994,1,0,0
AQ2025-026-1-00095,成都,西南,2025-01-04 22:00:00,2025-01,22,81,0.4375,0.760291,0.489362,0.515528,1,0,0
AQ2025-026-2-00095,成都,西南,2025-01-04 22:00:00,2025-01,22,85,0.465278,0.920588,0.531915,0.515528,1,0,0
AQ2025-027-1-00095,贵阳,西南,2025-01-04 22:00:00,2025-01,22,41,0.159722,-0.842679,0.170213,0.198758,0,0,0
AQ2025-027-2-00095,贵阳,西南,2025-01-04 22:00:00,2025-01,22,45,0.1875,-0.682382,0.212766,0.192547,0,0,0
AQ2025-028-1-00095,昆明,西南,2025-01-04 22:00:00,2025-01,22,43,0.173611,-0.762531,0.180851,0.204969,0,0,0
AQ2025-028-2-00095,昆明,西南,2025-01-04 22:00:00,2025-01,22,47,0.201389,-0.602234,0.234043,0.204969,0,0,0
AQ2025-029-1-00095,拉萨,西南,2025-01-04 22:00:00,2025-01,22,44,0.180556,-0.722456,0.244681,0.273292,0,0,0
AQ2025-029-2-00095,拉萨,西南,2025-01-04 22:00:00,2025-01,22,48,0.208333,-0.562159,0.287234,0.273292,0,0,0
AQ2025-030-1-00095,西安,西北,2025-01-04 22:00:00,2025-01,22,108,0.625,1.842296,0.638298,0.645963,2,0,0
AQ2025-030-2-00095,西安,西北,2025-01-04 22:00:00,2025-01,22,113,0.659722,2.042668,0.691489,0.645963,2,0,0
AQ2025-031-1-00095,兰州,西北,2025-01-04 22:00:00,2025-01,22,91,0.506944,1.161034,0.489362,0.509317,1,0,0
AQ2025-031-2-00095,兰州,西北,2025-01-04 22:00:00,2025-01,22,96,0.541667,1.361405,0.542553,0.515528,1,0,0
AQ2025-032-1-00095,西宁,西北,2025-01-04 22:00:00,2025-01,22,70,0.361111,0.319474,0.393617,0.440994,1,0,0
AQ2025-032-2-00095,西宁,西北,2025-01-04 22:00:00,2025-01,22,75,0.395833,0.519846,0.446809,0.447205,1,0,0
AQ2025-033-1-00095,银川,西北,2025-01-04 22:00:00,2025-01,22,92,0.513889,1.201108,0.56383,0.552795,1,0,0
AQ2025-033-2-00095,银川,西北,2025-01-04 22:00:00,2025-01,22,97,0.548611,1.401479,0.606383,0.552795,1,0,0
AQ2025-034-1-00095,乌鲁木齐,西北,2025-01-04 22:00:00,2025-01,22,110,0.638889,1.922445,0.62766,0.627329,2,0,0
AQ2025-034-2-00095,乌鲁木齐,西北,2025-01-04 22:00:00,2025-01,22,115,0.673611,2.122816,0.680851,0.63354,2,0,0
AQ2025-035-1-00095,沈阳,东北,2025-01-04 22:00:00,2025-01,22,79,0.423611,0.680143,0.425532,0.496894,1,0,0
AQ2025-035-2-00095,沈阳,东北,2025-01-04 22:00:00,2025-01,22,84,0.458333,0.880514,0.478723,0.496894,1,0,0
AQ2025-036-1-00095,大连,东北,2025-01-04 22:00:00,2025-01,22,62,0.305556,-0.00112,0.361702,0.36646,1,0,0
AQ2025-036-2-00095,大连,东北,2025-01-04 22:00:00,2025-01,22,66,0.333333,0.159177,0.404255,0.360248,1,0,0
AQ2025-037-1-00095,长春,东北,2025-01-04 22:00:00,2025-01,22,90,0.5,1.12096,0.521277,0.496894,1,0,0
AQ2025-037-2-00095,长春,东北,2025-01-04 22:00:00,2025-01,22,95,0.534722,1.321331,0.574468,0.496894,1,0,0
AQ2025-038-1-00095,哈尔滨,东北,2025-01-04 22:00:00,2025-01,22,87,0.479167,1.000737,0.468085,0.540373,1,0,0
AQ2025-038-2-00095,哈尔滨,东北,2025-01-04 22:00:00,2025-01,22,92,0.513889,1.201108,0.510638,0.540373,1,0,0
AQ2025-039-1-00095,苏州,华东,2025-01-04 22:00:00,2025-01,22,55,0.256944,-0.281639,0.297872,0.329193,1,0,0
AQ2025-039-2-00095,苏州,华东,2025-01-04 22:00:00,2025-01,22,59,0.284722,-0.121342,0.340426,0.329193,1,0,0
AQ2025-040-1-00095,无锡,华东,2025-01-04 22:00:00,2025-01,22,65,0.326389,0.119103,0.382979,0.335404,1,0,0
AQ2025-040-2-00095,无锡,华东,2025-01-04 22:00:00,2025-01,22,70,0.361111,0.319474,0.43617,0.335404,1,0,0
AQ2025-041-1-00095,常州,华东,2025-01-04 22:00:00,2025-01,22,73,0.381944,0.439697,0.382979,0.434783,1,0,0
AQ2025-041-2-00095,常州,华东,2025-01-04 22:00:00,2025-01,22,78,0.416667,0.640069,0.43617,0.440994,1,0,0
AQ2025-042-1-00095,温州,华东,2025-01-04 22:00:00,2025-01,22,51,0.229167,-0.441936,0.244681,0.310559,1,0,0
AQ2025-042-2-00095,温州,华东,2025-01-04 22:00:00,2025-01,22,55,0.256944,-0.281639,0.287234,0.310559,1,0,0
AQ2025-043-1-00095,绍兴,华东,2025-01-04 22:00:00,2025-01,22,54,0.25,-0.321714,0.308511,0.267081,1,0,0
AQ2025-043-2-00095,绍兴,华东,2025-01-04 22:00:00,2025-01,22,59,0.284722,-0.121342,0.361702,0.267081,1,0,0
AQ2025-044-1-00095,金华,华东,2025-01-04 22:00:00,2025-01,22,62,0.305556,-0.00112,0.340426,0.354037,1,0,0
AQ2025-044-2-00095,金华,华东,2025-01-04 22:00:00,2025-01,22,66,0.333333,0.159177,0.382979,0.354037,1,0,0
AQ2025-045-1-00095,泉州,华东,2025-01-04 22:00:00,2025-01,22,59,0.284722,-0.121342,0.276596,0.372671,1,0,0
AQ2025-045-2-00095,泉州,华东,2025-01-04 22:00:00,2025-01,22,63,0.3125,0.038955,0.319149,0.36646,1,0,0
AQ2025-046-1-00095,烟台,华东,2025-01-04 22:00:00,2025-01,22,58,0.277778,-0.161417,0.319149,0.298137,1,0,0
AQ2025-046-2-00095,烟台,华东,2025-01-04 22:00:00,2025-01,22,63,0.3125,0.038955,0.37234,0.298137,1,0,0
AQ2025-047-1-00095,潍坊,华东,2025-01-04 22:00:00,2025-01,22,73,0.381944,0.439697,0.43617,0.416149,1,0,0
AQ2025-047-2-00095,潍坊,华东,2025-01-04 22:00:00,2025-01,22,78,0.416667,0.640069,0.478723,0.416149,1,0,0
AQ2025-048-1-00095,洛阳,华中,2025-01-04 22:00:00,2025-01,22,103,0.590278,1.641925,0.574468,0.658385,2,0,0
AQ2025-048-2-00095,洛阳,华中,2025-01-04 22:00:00,2025-01,22,108,0.625,1.842296,0.62766,0.664596,2,0,0
AQ2025-049-1-00095,宜昌,华中,2025-01-04 22:00:00,2025-01,22,73,0.381944,0.439697,0.382979,0.403727,1,0,0
AQ2025-049-2-00095,宜昌,华中,2025-01-04 22:00:00,2025-01,22,77,0.409722,0.599994,0.43617,0.397516,1,0,0
AQ2025-050-1-00095,株洲,华中,2025-01-04 22:00:00,2025-01,22,74,0.388889,0.479771,0.446809,0.416149,1,0,0
AQ2025-050-2-00095,株洲,华中,2025-01-04 22:00:00,2025-01,22,79,0.423611,0.680143,0.489362,0.416149,1,0,0
AQ2025-051-1-00095,东莞,华南,2025-01-04 22:00:00,2025-01,22,46,0.194444,-0.642308,0.234043,0.291925,0,0,0
AQ2025-051-2-00095,东莞,华南,2025-01-04 22:00:00,2025-01,22,50,0.222222,-0.482011,0.276596,0.285714,0,0,0
AQ2025-052-1-00095,中山,华南,2025-01-04 22:00:00,2025-01,22,51,0.229167,-0.441936,0.223404,0.267081,1,0,0
AQ2025-052-2-00095,中山,华南,2025-01-04 22:00:00,2025-01,22,55,0.256944,-0.281639,0.265957,0.26087,1,0,0
AQ2025-053-1-00095,惠州,华南,2025-01-04 22:00:00,2025-01,22,48,0.208333,-0.562159,0.255319,0.236025,0,0,0
AQ2025-053-2-00095,惠州,华南,2025-01-04 22:00:00,2025-01,22,51,0.229167,-0.441936,0.287234,0.223602,1,0,0
AQ2025-054-1-00095,桂林,华南,2025-01-04 22:00:00,2025-01,22,36,0.125,-1.04305,0.191489,0.223602,0,0,0
AQ2025-054-2-00095,桂林,华南,2025-01-04 22:00:00,2025-01,22,40,0.152778,-0.882753,0.234043,0.217391,0,0,0
AQ2025-055-1-00095,绵阳,西南,2025-01-04 22:00:00,2025-01,22,57,0.270833,-0.201491,0.276596,0.31677,1,0,0
AQ2025-055-2-00095,绵阳,西南,2025-01-04 22:00:00,2025-01,22,61,0.298611,-0.041194,0.319149,0.310559,1,0,0
AQ2025-056-1-00095,遵义,西南,2025-01-04 22:00:00,2025-01,22,55,0.256944,-0.281639,0.265957,0.273292,1,0,0
AQ2025-056-2-00095,遵义,西南,2025-01-04 22:00:00,2025-01,22,59,0.284722,-0.121342,0.308511,0.267081,1,0,0
AQ2025-057-1-00095,大理,西南,2025-01-04 22:00:00,2025-01,22,43,0.173611,-0.762531,0.244681,0.26087,0,0,0
AQ2025-057-2-00095,大理,西南,2025-01-04 22:00:00,2025-01,22,47,0.201389,-0.602234,0.287234,0.26087,0,0,0
AQ2025-058-1-00095,宝鸡,西北,2025-01-04 22:00:00,2025-01,22,81,0.4375,0.760291,0.457447,0.484472,1,0,0
AQ2025-058-2-00095,宝鸡,西北,2025-01-04 22:00:00,2025-01,22,86,0.472222,0.960663,0.510638,0.484472,1,0,0
AQ2025-059-1-00095,嘉峪关,西北,2025-01-04 22:00:00,2025-01,22,77,0.409722,0.599994,0.393617,0.416149,1,0,0
AQ2025-059-2-00095,嘉峪关,西北,2025-01-04 22:00:00,2025-01,22,82,0.444444,0.800366,0.446809,0.416149,1,0,0
AQ2025-060-1-00095,齐齐哈尔,东北,2025-01-04 22:00:00,2025-01,22,88,0.486111,1.040811,0.521277,0.552795,1,0,0
AQ2025-060-2-00095,齐齐哈尔,东北,2025-01-04 22:00:00,2025-01,22,92,0.513889,1.201108,0.56383,0.546584,1,0,0
AQ2025-001-1-00096,北京,华北,2025-01-04 23:00:00,2025-01,23,103,0.590278,1.641925,0.638298,0.658385,2,0,0
AQ2025-001-2-00096,北京,华北,2025-01-04 23:00:00,2025-01,23,109,0.631944,1.882371,0.691489,0.670807,2,0,0
AQ2025-002-1-00096,天津,华北,2025-01-04 23:00:00,2025-01,23,104,0.597222,1.681999,0.62766,0.596273,2,0,0
AQ2025-002-2-00096,天津,华北,2025-01-04 23:00:00,2025-01,23,110,0.638889,1.922445,0.680851,0.614907,2,0,0
AQ2025-003-1-00096,石家庄,华北,2025-01-04 23:00:00,2025-01,23,122,0.722222,2.403336,0.702128,0.726708,2,0,0
